call_month,n_transcripts,n_companies,share_guidance_raised,share_guidance_lowered,share_positive_composite,share_negative_qna_gap,ew_overall_net_tone,tw_overall_net_tone,ew_prepared_net_tone,tw_prepared_net_tone,ew_qa_net_tone,tw_qa_net_tone,ew_management_qa_net_tone,tw_management_qa_net_tone,ew_analyst_question_net_tone,tw_analyst_question_net_tone,ew_demand_net,tw_demand_net,ew_pricing_power_net,tw_pricing_power_net,ew_capex_net,tw_capex_net,ew_supply_chain_pressure_density,tw_supply_chain_pressure_density,ew_labor_pressure_density,tw_labor_pressure_density,ew_automation_density,tw_automation_density,ew_uncertainty_density,tw_uncertainty_density,ew_macro_risk_density,tw_macro_risk_density,ew_growth_signal,tw_growth_signal,ew_margin_signal,tw_margin_signal,ew_credibility_signal,tw_credibility_signal,ew_composite_signal,tw_composite_signal,ew_qna_reality_gap,tw_qna_reality_gap,ew_analyst_management_gap,tw_analyst_management_gap,ew_complexity_score,tw_complexity_score,ew_numeric_token_share,tw_numeric_token_share,ew_composite_signal_rolling_mean4,ew_composite_signal_rolling_z8,ew_growth_signal_rolling_mean4,ew_growth_signal_rolling_z8,ew_margin_signal_rolling_mean4,ew_margin_signal_rolling_z8,ew_macro_risk_density_rolling_mean4,ew_macro_risk_density_rolling_z8,month,CPI,Core_CPI,GDP_YoY_Pct,Unemployment_Rate,cpi_yoy,core_cpi_yoy,cpi_mom_annualized_3m,core_cpi_mom_annualized_3m,unemployment_change_3m,unemployment_change_12m,fed_all_score,fed_sentence_count,fed_document_count,fed_inflation_score,fed_growth_score,fed_labor_score,fed_guidance_score,guidance_balance,cpi_yoy_3m_fwd,core_cpi_yoy_3m_fwd,cpi_yoy_change_3m_fwd,core_cpi_yoy_change_3m_fwd,unemployment_rate_3m_fwd,unemployment_change_3m_fwd,ew_growth_signal_z,ew_margin_signal_z,ew_composite_signal_z,ew_macro_risk_density_z,ew_pricing_power_net_z,ew_labor_pressure_density_z,ew_supply_chain_pressure_density_z,ew_uncertainty_density_z,share_guidance_raised_z,share_guidance_lowered_z,share_positive_composite_z,cpi_yoy_z,core_cpi_yoy_z,Unemployment_Rate_z,fed_inflation_score_z,fed_growth_score_z
2023-06,50,50,0.08,0.06,0.64,0.84,0.0082777740226184,0.0077089352726958,0.010953315346683,0.0111989629564962,0.0034826327265024,0.0046144219362674,0.0036498996265248,0.0047907999461919,0.0027837205087418,0.0036914397622697,0.0001751446220998,0.0001572622795629,-0.0002616670737079,-0.0002528530769444,0.0005994062989653,0.0005642940619612,0.0004716148692825,0.000474870412798,2.665773611322515e-05,3.083574109078006e-05,0.0014897839789076,0.0014307783866123,0.0004675688129765,0.0003946974859619,0.000346639277814,0.000357694596653,0.0087056856658696,0.008072797017567,0.0007298442998039,0.000672219155779,-0.0069048054153517,-0.0057035003123441,0.0025307245503219,0.003041515861002,-0.0073034157201581,-0.0064081630103043,0.000866179117783,0.0010993601839222,2.935656869744503,2.6861234322341234,0.020838866949274,0.0195128569622477,0.002400898737325,-0.0278015609965065,0.0088554120295768,-0.2888237070348047,0.0003544561706191,1.5382398384724172,0.00049624117315,-1.5348591070790532,2023-06-01,304.014,308.322,,3.6,3.070617072997095,4.853596327155252,2.9381880661957682,4.227336440383245,0.10000000000000009,0.0,-0.04833600628930816,106.0,7.0,-0.05227858527131782,-0.008215927419354825,-0.06779151785714284,-0.09101291666666665,0.020000000000000004,3.687206638119256,4.128747996485882,0.6165895651221609,-0.7248483306693698,3.7,0.10000000000000009,-0.7035284918825303,0.04431174684667275,-0.006953035169592905,-0.9683184494251574,-1.8179039433293402,-0.28949151613379126,0.8123040412975555,-0.19987375839441965,-0.708301010601594,-0.07508018832800058,0.5524833900063034,-0.40537619585735357,0.7696332689837192,-1.0754882027295671,0.2770314228093832,0.17972913927555623
2023-07,132,132,0.3181818181818182,0.106060606060606,0.5454545454545454,0.9242424242424242,0.0103422815844988,0.0094691288780553,0.014374993978041,0.0148730812919313,0.0044939612182036,0.0056614404540337,0.004798135760551,0.0060467655104096,0.0034662555743983,0.0044748077355265,0.0001708613547964,0.0001706048891123,7.809401447470938e-05,0.0001148516573763,0.0008193245782888,0.0008775558675258,0.0004417599612348,0.0003835822343441,2.9603524301769383e-05,4.125739148468925e-05,0.0007641388757757,0.0006188608722704,0.0004572496467662,0.0004705572758524,0.0006420826560286,0.0006634634576592,0.0106903848615554,0.0098538261770343,0.0003708694047138,0.0003088729038178,-0.0087022276781035,-0.007724915282491,0.0023590265881656,0.0024377837983611,-0.0095768582174899,-0.0088263157815216,0.0013318801861526,0.001571957774883,2.7319576732948696,2.522180196142793,0.0224789228616419,0.0214594188952162,0.0025438131366938,-0.1402030141475697,0.00941499825509,1.8384138233121128,0.0004590962068226,0.4893225146006288,0.0005103572821725,0.118505284643329,2023-07-01,304.609,308.96,3.2,3.5,3.287749268428297,4.700970557935236,2.3503406108246416,3.203497646868536,0.10000000000000009,0.0,-0.060502510040160634,83.0,5.0,-0.058503409090909085,-0.024360465116279068,-0.03213708333333333,-0.11902833333333332,0.21212121212121218,3.2512659098611785,4.027401561127464,-0.03648335856711871,-0.6735689968077718,3.9,0.3999999999999999,0.6147190053671097,-0.5448832222016189,-0.09174425159855933,-0.09503503571950334,0.5594942326781084,-0.12638531891461285,0.6217294151425247,-0.25980475753840004,2.8114284519148596,1.2611655076554853,-0.17397926632815444,-0.27299972718687526,0.64119191942347,-1.390086792643658,0.23874289474716626,0.06393251906765535
2023-08,320,320,0.20625,0.078125,0.6875,0.88125,0.0089743386495512,0.0086136207678186,0.0119045044945041,0.0123014737979134,0.0043644243039025,0.0053912310293944,0.004668739631941,0.0057489721421949,0.0035711686647161,0.0044845742276012,0.000137597124134,0.0001322885674436,-9.599108503591128e-06,-4.954627994211716e-07,0.000770594219119,0.0007521125295109,0.0002779488313568,0.0002873684236603,2.8324224088730745e-05,3.270054476134271e-05,0.0012081602809194,0.0012094246933704,0.0004298796197807,0.0004657350314494,0.000341981445853,0.0003339419268052,0.0095405485469513,0.009164079937968,0.0008922881169702,0.0008888602621493,-0.0065680735151189,-0.0057538387725743,0.0038647631488026,0.004299101427543,-0.007235764862563,-0.0065525016557185,0.0010975709672249,0.0012643979145936,2.9240040627760324,2.7068749368441893,0.0228484523846647,0.0208926753257048,0.0031634981946192,1.3707531613521802,0.0096608746749913,0.2913974709317475,0.0006680812211331,1.545400500394973,0.0004322387679347,-1.2006615463842008,2023-08-01,306.082,309.58,,3.7,3.722504803505289,4.399143440066089,3.6732691525900307,2.5303908094295835,0.10000000000000009,0.10000000000000009,-0.10204257246376812,69.0,5.0,-0.13082835365853657,-0.03810416666666667,-0.10528695652173913,-0.10768787878787879,0.128125,3.1333462745911866,4.017980521102138,-0.5891585289141021,-0.38116291896395094,3.7,0.0,-0.14900823716338443,0.31093507103028084,0.6518477689156746,-0.9820862563733124,-0.05411773722751307,-0.19721926198692002,-0.4239360006294747,-0.41876266464153983,1.1573571157608962,0.4507368885865545,0.9174610226358745,-0.0079473596457779,0.387191021992386,-0.7608896128154765,-0.2061236187371819,-0.03464411524403321
2023-09,28,28,0.2857142857142857,0.0,0.7857142857142857,0.8214285714285714,0.0084205025033533,0.0078284094513973,0.010328244893306,0.010192337434721,0.004620136949241,0.0052946392550048,0.0048947377858659,0.0056279153044322,0.0038336328441102,0.0043970434026835,0.0001009851865,8.698232723773371e-05,-0.0002238914514346,-0.0002660635891978,0.0005148739439988,0.0004809611035498,0.0004325401405615,0.0004758444960652,8.147379428875e-06,1.0233214969141184e-05,0.0028246780125525,0.0027629680416696,0.000417507597956,0.0004246784212195,0.0005241143848345,0.0006753921879636,0.0085122472490177,0.0077209606942212,0.0021600990411273,0.0020108267414373,-0.0047899097636406,-0.0037582286497596,0.0058824365265044,0.0059735587858989,-0.0054335071074401,-0.0045644221302887,0.0010611049417556,0.0012308719017486,2.7864955573501837,2.579297649828121,0.021915580441587,0.0201747833116729,0.0036592377034486,2.069389966706382,0.0093622165808485,-0.9498654807202146,0.0010382752156538,2.3273706982148825,0.0004637044411325,0.1208489873315496,2023-09-01,307.276,310.539,,3.7,3.687206638119256,4.128747996485882,4.361479819440595,2.9073850793267075,0.10000000000000009,0.20000000000000018,-0.037177850877192976,38.0,5.0,-0.05830138888888888,-0.005349305555555549,-0.03552976190476189,-0.06452161458333333,0.2857142857142857,3.3159099427102934,3.9154727698627045,-0.3712966954089625,-0.21327522662317744,3.8,0.09999999999999964,-0.8320112914126814,2.391826599754985,1.6482543534966787,-0.44373039386189506,-1.5535779253898716,-1.3143968028397495,0.5628759805506894,-0.49061610844452014,2.3316398119862263,-1.8157160291485963,1.67211402243386,-0.029467182973083882,0.15964127160705371,-0.7608896128154765,0.23998550922082268,0.20028997102394813
2023-10,156,156,0.1794871794871795,0.0897435897435897,0.5128205128205128,0.903846153846154,0.0090317902021977,0.008630125684112,0.0130880727706476,0.0138178726776071,0.0041512449594216,0.0050633060611307,0.0046259661764397,0.0056653748961745,0.0030401729990634,0.0036318464138332,9.67199519945415e-05,0.0001127581749676,8.123621324808382e-05,7.975578229421302e-05,0.0009721484371998,0.0009231502617272,0.0003669926854058,0.0003749438500957,3.209122241738782e-05,3.666932519273749e-05,0.0006230526421082,0.0005298717490351,0.0005265644438393,0.0005161207520878,0.000675848918812,0.0006591311203395,0.0094248096725801,0.0090069030004674,0.000305204947533,0.0001980143560408,-0.007402877860671,-0.0066350900511791,0.002327136759442,0.0025698273053291,-0.0084621065942079,-0.0081524977814325,0.0015857931773762,0.0020335284823413,2.725487563812224,2.5775624286572225,0.0234182934389514,0.0218998377382359,0.0036083407557287,-0.4943624626661257,0.0095419975825261,0.3071618477645276,0.0009321153775861,-0.5199728811703751,0.0005460068513821,1.1774108470227884,2023-10-01,307.696,311.457,3.4,3.9,3.2512659098611785,4.027401561127464,4.115761178895805,3.2721833001305045,0.3999999999999999,0.2999999999999998,-0.04909857142857142,70.0,7.0,-0.023310546875,-0.011076829268292678,-0.0349,-0.0676,0.08974358974358979,3.0883429864855705,3.8583540949372663,-0.162922923375608,-0.1690474661901975,3.7,-0.19999999999999973,-0.2258825976740227,-0.6526600287287261,-0.10749270507597446,0.004772641168590396,0.5814810283774976,0.011356756719263422,0.14446297650616616,0.14275732542395722,0.7618698003222878,0.7877991173779346,-0.4247306763055313,-0.29524211350256213,0.07435375432161319,-0.13169243298729644,0.4552121365436429,0.1592093343066811
2023-11,286,286,0.1608391608391608,0.0699300699300699,0.6188811188811189,0.8356643356643356,0.0089909609527227,0.00840844175473,0.0116080190503845,0.0117816118845504,0.004339057255525,0.0052214520452173,0.0045873204199273,0.0055526644549544,0.0034380149399755,0.004299580491051,7.871221268534937e-05,8.748862227290488e-05,-7.394796862328419e-05,-0.0001065566553324,0.0007343195546603,0.0008025398620034,0.00026448997949,0.0002725607078502,2.5509293575568545e-05,2.916287409096827e-05,0.0010375443605744,0.0009876119475808,0.0004702984565588,0.0004873564920202,0.0003938632148785,0.0003880905552106,0.0094101295051899,0.0089103796837958,0.0006735971188855,0.0005793317103072,-0.0063416916070642,-0.0054632199577129,0.0037420350170113,0.0040264914363901,-0.0070206986304571,-0.0062289474295959,0.0011493054799518,0.0012530839639033,2.9517958209762227,2.709782728082906,0.0222394549806607,0.0208907126901685,0.0039540928629401,0.3780537169340619,0.0092219337434347,0.1346517160654823,0.001007797306129,-0.1004421914210629,0.0004839519910945,-0.765671489140985,2023-11-01,308.148,312.392,,3.7,3.1333462745911866,4.017980521102138,2.7273893850826347,3.6831136165865974,0.0,0.10000000000000009,-0.08697905405405407,111.0,11.0,-0.1149274193548387,-0.01509736842105263,-0.0651054347826087,-0.10463677884615384,0.09090909090909091,3.157074141648697,3.7619647313751337,0.023727867057510288,-0.25601578972700434,3.9,0.19999999999999973,-0.23563324097725144,-0.04800823561882057,0.5912397835095006,-0.8287320379187458,-0.5043837270588558,-0.3530799627744446,-0.5098486974260388,-0.18402070749279667,0.4862988891837902,0.21299707204090823,0.3902114061209435,-0.3671328106557543,0.06642553157588774,-0.7608896128154765,-0.10831789974053081,0.13037203626550917
2023-12,40,40,0.15,0.025,0.75,0.8,0.0083924255715078,0.0079457817247019,0.0104088178126248,0.0105986987719427,0.0050856685520271,0.0059779486763635,0.005659120572742,0.0066420084344825,0.0036262009987252,0.0043529120812312,0.0001037236091292,8.763729843419577e-05,-0.0004142694511617,-0.0003907162888525,0.0007821817902758,0.0008325543351249,0.000390920949158,0.0004564442626781,1.490977062739263e-05,1.825777050712135e-05,0.001981810297292,0.0017929130637999,0.0003368259463379,0.0002884727740125,0.0005364932674716,0.0006499766300537,0.0087418377034413,0.0082159967282074,0.0011617101263448,0.000927494741762,-0.0030536036122039,-0.0019560667582215,0.0068499442175822,0.007187424711748,-0.0047496972398828,-0.0039566903374601,0.0020329195740167,0.0022890963532512,2.831763329203554,2.551868353964371,0.0212405010364188,0.0203975812105631,0.004700388130135,1.875100215905647,0.0090222560325572,-0.9124858300468536,0.0010751528084727,0.5282474062554792,0.0005325799464991,0.4403925520758827,2023-12-01,308.741,313.195,,3.8,3.3159099427102934,3.9154727698627045,1.9207622630458943,3.4652901491389665,0.09999999999999964,0.2999999999999998,-0.06088855421686747,83.0,4.0,-0.061947662601626007,-0.045765625,-0.07932857142857143,-0.08705233739837398,0.125,3.4868349120836584,3.8161935067360986,0.170924969373365,-0.09927926312660595,3.9,0.10000000000000009,-0.6795161210643412,0.7531445253559178,2.126047758849902,-0.4071403949507125,-2.8857031305572614,-0.9399680109843058,0.2972056984676157,-0.9591938884237724,0.3261232970845392,-1.090451095473348,1.3976947497800472,-0.25583133532574587,-0.019839284495895587,-0.44629102290138717,0.21755749239354058,-0.08959588887287333
2024-01,93,93,0.021505376344086,0.1075268817204301,0.6344086021505376,0.8817204301075269,0.0106189628014508,0.0103205656073159,0.014279366618665,0.0152414094697229,0.0050348954221627,0.0062483008882058,0.005564074613809,0.0069611954488123,0.0037098922030357,0.0045187524373522,0.0002499601756967,0.000240373804528,0.000130132387194,0.0001349194902834,0.0009470174932547,0.0010018159853231,0.0002816810155631,0.0003070581503002,4.092813298196712e-05,4.342236468892566e-05,0.0008702339276239,0.0007753993694452,0.0006070447999601,0.0005241699737449,0.0005968897172593,0.0005117635838338,0.011219050753143,0.0110509918133334,0.0006777571662728,0.0005598383447394,-0.0074681543940429,-0.0063619409831954,0.004428653525373,0.0052488891748774,-0.0087152920048559,-0.0082802140209105,0.0018541824107732,0.00244244301146,2.864227141282524,2.6200386876163004,0.0273446129756214,0.0256750239210704,0.0043369423798521,0.2751869149707055,0.0096989569085886,1.8643915963909643,0.000704567339759,-0.3526100735584763,0.0005507737796053,0.7267252338958968,2024-01-01,309.698,314.319,2.9,3.7,3.0883429864855705,3.8583540949372663,2.6280792400442676,3.726602252863942,-0.19999999999999973,0.20000000000000018,-0.013643071705426361,43.0,3.0,0.01816568627450979,0.023243916666666652,-0.08086666666666664,-0.08275552536231882,-0.08602150537634409,3.3607951262196734,3.6260251717590952,0.27245213973410287,-0.2323289231781711,3.9,0.19999999999999973,0.9658616319079489,-0.04118024005388166,0.9303190469758486,-0.22861814082188947,0.9236204869440012,0.5006502106613165,-0.400112125214386,0.6101660341787982,-1.5727047331534476,1.3037030404223635,0.5095205447392117,-0.3945694436532279,-0.06790718109034771,-0.7608896128154765,0.7103300262840684,0.40537472206129543
2024-02,286,286,0.0419580419580419,0.0384615384615384,0.6958041958041958,0.8636363636363636,0.0095935019425524,0.009586018858829,0.0126827637550338,0.0133923002102441,0.0048505082146994,0.0057820390402272,0.0051231384594815,0.0060986895455064,0.0040633318723313,0.0048177269095842,0.0001056432285367,0.0001188560235263,6.576213986264089e-05,6.529429618614302e-05,0.0009914325345709,0.001025834606487,0.0002131629775683,0.0002275098132735,2.2532979498161647e-05,2.8056142892481417e-05,0.0010429462404907,0.0009942076817718,0.0003842835324077,0.000389725330361,0.0003615786471349,0.0003535074004453,0.0103289990585253,0.0103772020883972,0.0008730124232868,0.0008039360217919,-0.0068841022408099,-0.0064023733591766,0.0043179092410022,0.0047787647510125,-0.0075596252955523,-0.0072936106647377,0.0010598065871501,0.0012809626359221,2.8492721614305294,2.685850475866925,0.0270288243174954,0.0251173894524205,0.0048346355002422,0.0658847909081657,0.0099250042550749,0.6770385831228951,0.0008465192086975,-0.0298267827051331,0.000472206211686,-1.2191600103793148,2024-02-01,310.967,315.564,,3.9,3.157074141648697,3.7619647313751337,3.7098013040746336,4.123844617339589,0.19999999999999973,0.2999999999999998,-0.020623516949152536,59.0,7.0,0.003918541666666659,-0.006322321428571431,-0.018813888888888883,-0.04665924999999998,0.003496503496503496,3.244278584003113,3.394419668976645,0.08720444235441605,-0.36754506239848883,3.9,0.0,0.3746846810616742,0.2792973662812491,0.8756291574371045,-0.9241600610462894,0.47320484513727573,-0.5178763567526727,-0.8374874289625134,-0.6835727294888898,-1.270465669324129,-0.69992382349437,0.981268301067618,-0.35266691699167535,-0.1490231027492061,-0.13169243298729644,0.6226966711990591,0.19331101928070032
2024-03,90,90,0.0666666666666666,0.0111111111111111,0.6444444444444445,0.8111111111111111,0.008890095767862,0.0090258918692859,0.0108222907881186,0.0115908477279405,0.0048300513620357,0.0059554980214029,0.0049084270657955,0.0061200843830797,0.0045117330918675,0.0055233386022218,6.810635286445127e-05,7.940667333681352e-05,-0.0001375829794271,-0.0001588133466736,0.0006366080235184,0.0007252476164763,0.0003536620691845,0.0003352726207554,1.6286448957786668e-05,1.9410520148996983e-05,0.001004627933293,0.0011840417290891,0.0002621787943435,0.0002858640240125,0.0002578195774218,0.0003193912860881,0.0093369905668231,0.009511154873011,0.0004970964357235,0.0006705452415109,-0.0057793485427385,-0.0051598815880154,0.0040547384598081,0.0050218185265066,-0.005913863722323,-0.0054707633448607,0.000396693973928,0.0005967457808579,3.1255757848311254,2.8370319088813507,0.0265635067757813,0.0244678429441876,0.0049128113609414,-0.293345021377412,0.0099067195204832,-0.2819300452553914,0.000802394037907,-0.7653132793457991,0.0004381953023219,-1.514186661969128,2024-03-01,312.345,316.792,,3.9,3.4868349120836584,3.8161935067360986,4.751682384185307,4.673691934009683,0.10000000000000009,0.3999999999999999,-0.01258273273273273,111.0,7.0,-0.02432255434782609,0.009814487179487179,-0.07832329059829059,-0.05406535087719297,0.0555555555555555,2.9702579486470926,3.2654173234475614,-0.5165769634365658,-0.5507761832885372,4.1,0.19999999999999973,-0.28421250309571744,-0.3377034649371143,0.7456650601014836,-1.2308552902626373,-0.9496547244659964,-0.8637423108006189,0.0593688540010342,-1.3927248841559279,-0.9053342120656205,-1.493376058626264,0.5866333439365559,-0.15162549054845748,-0.10338718472594434,-0.13169243298729644,0.4489873376343913,0.3090522026352996
2024-04,146,146,0.1575342465753424,0.0410958904109589,0.6438356164383562,0.8698630136986302,0.0093026643463131,0.0091741883205932,0.013120806687737,0.0137959428331356,0.0051152876591012,0.0059199909719998,0.0055289159696693,0.0063830830962842,0.0042401296301414,0.004862720945884,0.0001905106424449,0.0001799615248033,9.168404994615274e-05,7.31394432356008e-05,0.0009768558767393,0.0009229042903019,0.0003039278106833,0.0003127673559417,2.435207641226404e-05,2.8870832856156277e-05,0.000710016571671,0.0005995509623129,0.0004054280952873,0.0004253636040807,0.0004870613301258,0.0004465355481752,0.0099829695353716,0.0098305185875233,0.0004734207345215,0.0003310522167506,-0.0067085324738272,-0.0063178611905319,0.0037478577960659,0.003843709613742,-0.0075918907180676,-0.0074128597368514,0.0012887863395279,0.0015203621504002,2.705946483853393,2.5421552052890166,0.0220435690917271,0.021068009096237,0.0041372897555623,-0.5169287154884047,0.0102170024784657,0.4442260378745083,0.0006303216899512,-0.6871252588326049,0.0004258373179854,0.0620786687197037,2024-04-01,313.023,317.649,3.1,3.9,3.3607951262196734,3.6260251717590952,4.364163046261771,4.305553834951281,0.19999999999999973,0.5,-0.13382201086956522,69.0,5.0,-0.13371319444444443,-0.11060668103448276,-0.16110972222222222,-0.13310952380952382,0.1164383561643835,2.9414757935583014,3.2301916105644812,-0.419319332661372,-0.395833561194614,4.2,0.30000000000000027,0.1448500774787222,-0.3765630181473958,0.5941153011501072,-0.553253302446877,0.6545873044436458,-0.417154254197495,-0.25810282287770375,-0.5607706780428833,0.4374605513364705,-0.6234996998194211,0.5819552680556993,-0.22846670578843373,-0.2634222673525325,-0.13169243298729644,-0.22386810606526086,-0.5546680563425352
2024-05,289,289,0.1799307958477508,0.0588235294117647,0.698961937716263,0.889273356401384,0.0096085463425428,0.0090025303272597,0.012754795144319,0.0130638536291642,0.0044445008208674,0.0053583376525029,0.004661739100217,0.0056232194443861,0.0039456415271735,0.0047574081477505,0.0001383510342586,0.0001267721812944,1.7783719815310675e-05,-6.821821414952232e-06,0.0008520359597745,0.0009095761886596,0.0002017681821316,0.0002103394936275,2.923768457529239e-05,3.240365172099736e-05,0.0014670440388956,0.0014610067530346,0.0003869097495938,0.0003928232164773,0.000279661485186,0.0002808316482486,0.01031927185139,0.0097580470489652,0.001253821892004,0.0012114417862711,-0.0077638682206523,-0.0069676461046199,0.0038092255227418,0.0040018427306165,-0.0080930560441019,-0.007440634184778,0.0007160975730434,0.0008658112966355,2.913411665263133,2.684738928350208,0.022489942215241,0.0204154375544679,0.0039824327549045,-0.2965790261955814,0.0099920577530275,0.6533167788388287,0.000774337871384,1.6400211166367709,0.0003465302599671,-1.201181043098713,2024-05-01,313.175,318.095,,3.9,3.244278584003113,3.394419668976645,2.870565875872777,3.2470284319256804,0.0,0.2999999999999998,-0.027805201525054467,153.0,12.0,-0.062075059523809525,0.007644836956521742,-0.08498497474747474,-0.0700742231638418,0.1211072664359861,2.607144490692037,3.2850959364300047,-0.6371340933110758,-0.10932373254664007,4.2,0.30000000000000027,0.3682238196428703,0.9043299972617849,0.6244211016906698,-1.1662941012814114,0.13748715327805713,-0.14664160441722232,-0.9102245104833339,-0.6683203518525098,0.7684253367031765,-0.10921030285389477,1.0055315677522803,-0.2995019954638888,-0.45832856328788957,-0.13169243298729644,0.21677388135948822,0.2934903966815385
2024-06,34,34,0.1176470588235294,0.088235294117647,0.5294117647058824,0.8235294117647058,0.0085541647146081,0.0086021692805814,0.0110870936807484,0.0120933332330316,0.0043605870557534,0.0053803242704997,0.0044704212271668,0.0056113524329072,0.0041184251527711,0.0049377817181627,0.0001360636619185,0.0002048135542995,-0.0001354081174143,-0.0002004558191016,0.000521242304747,0.0005708633109199,0.0002381835624468,0.0002919682582567,1.6137478407210617e-05,1.7430940791450647e-05,0.000752149041536,0.0008541160987811,0.0003371799385564,0.0003529765510268,0.0005377076578371,0.0005926519869093,0.0086737630234366,0.0087851941588916,0.0003624198832676,0.0003442610806311,-0.0066018563177424,-0.0061613866364068,0.0024343265889619,0.002968068603116,-0.0066166724535816,-0.0064819808001243,0.0003519960743957,0.0006735707147444,2.9001591087054126,2.659748300669779,0.0221088596181835,0.019426783512073,0.0035115370918944,-1.4973065509288708,0.0095782487442553,-1.320218325438677,0.0006466897363792,-1.2630950342567564,0.0003905625126427,0.8975158307980192,2024-06-01,313.044,318.39,,4.1,2.9702579486470926,3.2654173234475614,0.8981734317599965,2.0330462208679068,0.19999999999999973,0.49999999999999956,-0.04706165730337077,89.0,8.0,-0.018455681818181826,-0.028124695121951225,-0.0558045833333333,-0.1353970238095238,0.0294117647058824,2.4264830315416708,3.2823574494668994,-0.5437749171054218,0.01694012601933803,4.1,0.0,-0.7247316765184558,-0.5587516447433042,-0.0545581453429228,-0.40355085109170336,-0.9344366398702711,-0.871990704251512,-0.6777720280045895,-0.9571379948649766,-0.15197197117375788,0.7440425602934545,-0.29724781661115024,-0.46656097987306205,-0.5668897547621015,0.49750474684088364,0.48507412820053525,0.03693359717068176
2024-07,148,148,0.2162162162162162,0.1013513513513513,0.6081081081081081,0.9121621621621622,0.0101900077250218,0.0095014659510045,0.0143994244914852,0.014631004867109,0.0049156014793251,0.0057646774798934,0.0051379820287154,0.0060544576773169,0.0044217777235038,0.005088992768475,0.0001668981210475,0.0001513001666146,8.336206922399163e-05,6.457933940869847e-05,0.0009254941291194,0.0009520839752826,0.0002744089530614,0.0002749234734827,4.09060242016573e-05,4.0592727628323534e-05,0.0008893945140878,0.0006983794276056,0.0003881912174644,0.0004317590120467,0.0004659754657134,0.0005157121532781,0.0108164245094754,0.0100891379396238,0.0006574416060487,0.0004474425659032,-0.0089334293750227,-0.0080428412929968,0.0025404367405014,0.0024937392125301,-0.0092614424627697,-0.008576547189792,0.0007162043052115,0.0009654649088419,2.7287718195982777,2.537857676332372,0.0226472761806533,0.0217992172984063,0.0031329616620677,-1.159038459204658,0.0099481072299184,1.0178918260666785,0.0006867760289605,-0.2860045455523426,0.0004426014847156,0.216738896049628,2024-07-01,313.569,318.94,2.8,4.2,2.9414757935583014,3.2301916105644812,0.6995399416526604,1.6356314502684377,0.30000000000000027,0.7000000000000002,0.015377904040404042,66.0,9.0,0.02668949999999999,0.018113288288288287,0.097645,-0.012332561728395046,0.1148648648648649,2.578844053871343,3.298689706765301,-0.3626317396869583,0.0684980962008197,4.1,-0.10000000000000053,0.6984351930825742,-0.07452470519937035,-0.0021567731221749293,-0.6155797480970482,0.5963562047745706,0.4994260632173447,-0.44653231818310163,-0.6608779240157232,1.3046327773281787,1.124547215480787,0.3074343962635472,-0.48410826273368895,-0.5965337534462458,0.8121033367549757,0.7627595070989922,0.3685753143041972
2024-08,285,285,0.2140350877192982,0.1157894736842105,0.6912280701754386,0.8631578947368421,0.0095868055330211,0.0091966371143415,0.0125697371257641,0.0130606123012162,0.0052692967526043,0.0059155201976458,0.0052266622791773,0.0061498481138413,0.0042575943984495,0.0049496410140973,0.0001133658838871,0.00011855391197,2.0912920334152094e-05,9.551736983363632e-06,0.0009521639824954,0.0009770865067106,0.0001919458619867,0.0002000246097693,1.528530358617878e-05,1.8541607085361617e-05,0.0011184088642483,0.001199585791735,0.0003536404748463,0.000340491330113,0.0002384906985251,0.0002303654213636,0.0104138447008787,0.0100619121116586,0.0009320906190095,0.0009905713118636,-0.0067276474407053,-0.0060510484177438,0.0046182878791828,0.0050014350057783,-0.0073430748465868,-0.0069107641873748,0.0009690678807278,0.001200207099744,2.9351244972666035,2.761577683979329,0.0221242319718637,0.020405319530886,0.003350569182847,1.1256143523428743,0.0100558260212952,0.3665031411546459,0.0008014435000824,0.7912794481194851,0.0003804588268154,-1.28263253493481,2024-08-01,314.062,319.75,,4.2,2.607144490692037,3.2850959364300047,1.1377350962952892,2.097437468906649,0.30000000000000027,0.5,-0.0022923701298701343,77.0,5.0,-0.05943214285714286,0.008036111111111098,0.00024107142857141708,-0.07922265625000001,0.09824561403508769,2.719472461284833,3.2859356193500444,0.11232797059279598,0.0008396829200396638,4.2,0.0,0.4310395966720779,0.376263968058592,1.0239679600690434,-1.2879883674973303,0.1593829967533899,-0.9191750181016964,-0.9729239161086529,-0.8615395360171296,1.2724011725367657,1.5434057689262368,0.9461065432023693,-0.6879361527043364,-0.5503293297312845,0.8121033367549757,0.2330303075476935,0.2962968087031589
