call_month,n_transcripts,n_companies,share_guidance_raised,share_guidance_lowered,share_positive_composite,share_negative_qna_gap,ew_overall_net_tone,tw_overall_net_tone,ew_prepared_net_tone,tw_prepared_net_tone,ew_qa_net_tone,tw_qa_net_tone,ew_management_qa_net_tone,tw_management_qa_net_tone,ew_analyst_question_net_tone,tw_analyst_question_net_tone,ew_demand_net,tw_demand_net,ew_pricing_power_net,tw_pricing_power_net,ew_capex_net,tw_capex_net,ew_supply_chain_pressure_density,tw_supply_chain_pressure_density,ew_labor_pressure_density,tw_labor_pressure_density,ew_automation_density,tw_automation_density,ew_uncertainty_density,tw_uncertainty_density,ew_macro_risk_density,tw_macro_risk_density,ew_growth_signal,tw_growth_signal,ew_margin_signal,tw_margin_signal,ew_credibility_signal,tw_credibility_signal,ew_composite_signal,tw_composite_signal,ew_qna_reality_gap,tw_qna_reality_gap,ew_analyst_management_gap,tw_analyst_management_gap,ew_complexity_score,tw_complexity_score,ew_numeric_token_share,tw_numeric_token_share,ew_composite_signal_rolling_mean4,ew_composite_signal_rolling_z8,ew_growth_signal_rolling_mean4,ew_growth_signal_rolling_z8,ew_margin_signal_rolling_mean4,ew_margin_signal_rolling_z8,ew_macro_risk_density_rolling_mean4,ew_macro_risk_density_rolling_z8
2023-06,50,50,0.08,0.06,0.64,0.84,0.008277774022618438,0.007708935272695824,0.010953315346683052,0.011198962956496295,0.0034826327265024977,0.004614421936267469,0.0036498996265248895,0.004790799946191913,0.002783720508741852,0.003691439762269701,0.00017514462209986388,0.00015726227956297124,-0.00026166707370797927,-0.00025285307694442245,0.000599406298965386,0.000564294061961292,0.0004716148692825299,0.00047487041279803443,2.665773611322515e-05,3.083574109078006e-05,0.001489783978907678,0.0014307783866123226,0.00046756881297657996,0.00039469748596198583,0.0003466392778140516,0.0003576945966530622,0.008705685665869671,0.008072797017567072,0.0007298442998039419,0.0006722191557790865,-0.0069048054153517105,-0.0057035003123441595,0.0025307245503219124,0.003041515861002008,-0.007303415720158128,-0.00640816301030434,0.0008661791177830432,0.0010993601839222162,2.935656869744503,2.6861234322341234,0.020838866949274018,0.019512856962247752,0.0024008987373250737,-0.02780156099650652,0.008855412029576834,-0.28882370703480476,0.00035445617061910116,1.5382398384724172,0.000496241173150003,-1.5348591070790532
2023-07,132,132,0.3181818181818182,0.10606060606060606,0.5454545454545454,0.9242424242424242,0.010342281584498823,0.009469128878055368,0.014374993978041033,0.014873081291931305,0.0044939612182036265,0.00566144045403377,0.004798135760551023,0.0060467655104096555,0.003466255574398332,0.004474807735526582,0.00017086135479645612,0.0001706048891123791,7.809401447470938e-05,0.00011485165737631289,0.0008193245782888067,0.0008775558675258137,0.0004417599612348389,0.0003835822343441828,2.9603524301769383e-05,4.125739148468925e-05,0.0007641388757757201,0.0006188608722704334,0.0004572496467662397,0.0004705572758524554,0.0006420826560286766,0.0006634634576592877,0.010690384861555434,0.009853826177034307,0.00037086940471381375,0.0003088729038178626,-0.008702227678103573,-0.007724915282491047,0.0023590265881656847,0.0024377837983611283,-0.009576858217489985,-0.008826315781521614,0.0013318801861526828,0.0015719577748830615,2.7319576732948696,2.522180196142793,0.022478922861641968,0.02145941889521621,0.002543813136693808,-0.1402030141475697,0.009414998255090025,1.8384138233121132,0.0004590962068226409,0.4893225146006288,0.0005103572821725286,0.11850528464332905
2023-08,320,320,0.20625,0.078125,0.6875,0.88125,0.008974338649551295,0.008613620767818653,0.011904504494504189,0.01230147379791346,0.004364424303902589,0.005391231029394415,0.004668739631941088,0.005748972142194936,0.003571168664716175,0.004484574227601287,0.00013759712413402672,0.00013228856744361384,-9.599108503591128e-06,-4.954627994211716e-07,0.0007705942191190678,0.000752112529510955,0.00027794883135686516,0.00028736842366030544,2.8324224088730745e-05,3.270054476134271e-05,0.0012081602809194331,0.0012094246933704305,0.00042987961978076884,0.00046573503144946076,0.0003419814458530886,0.0003339419268052514,0.009540548546951334,0.009164079937968011,0.0008922881169702452,0.0008888602621493597,-0.006568073515118978,-0.005753838772574358,0.003864763148802607,0.004299101427543016,-0.007235764862563085,-0.006552501655718501,0.0010975709672249078,0.0012643979145936426,2.9240040627760324,2.7068749368441893,0.02284845238466478,0.020892675325704806,0.0031634981946192355,1.3707531613521802,0.009660874674991311,0.29139747093174756,0.0006680812211331474,1.545400500394973,0.000432238767934737,-1.2006615463842008
2023-09,28,28,0.2857142857142857,0.0,0.7857142857142857,0.8214285714285714,0.008420502503353381,0.00782840945139731,0.010328244893306094,0.010192337434721022,0.004620136949241058,0.0052946392550048405,0.004894737785865908,0.00562791530443223,0.003833632844110278,0.004397043402683571,0.0001009851865000842,8.698232723773371e-05,-0.00022389145143466918,-0.0002660635891978186,0.0005148739439988232,0.0004809611035498536,0.0004325401405615871,0.00047584449606529003,8.147379428875e-06,1.0233214969141185e-05,0.002824678012552507,0.0027629680416696276,0.00041750759795608424,0.0004246784212195534,0.000524114384834568,0.0006753921879636617,0.008512247249017755,0.007720960694221263,0.002160099041127368,0.0020108267414373714,-0.004789909763640647,-0.003758228649759692,0.00588243652650445,0.005973558785898915,-0.005433507107440149,-0.004564422130288752,0.001061104941755632,0.0012308719017486635,2.7864955573501833,2.579297649828121,0.021915580441587052,0.02017478331167298,0.003659237703448664,2.069389966706382,0.009362216580848548,-0.9498654807202146,0.0010382752156538424,2.3273706982148825,0.00046370444113259617,0.12084898733154961
2023-10,156,156,0.1794871794871795,0.08974358974358974,0.5128205128205128,0.9038461538461539,0.009031790202197795,0.00863012568411205,0.013088072770647673,0.013817872677607167,0.0041512449594216915,0.005063306061130797,0.004625966176439706,0.005665374896174543,0.003040172999063482,0.0036318464138332396,9.67199519945415e-05,0.00011275817496766603,8.123621324808382e-05,7.975578229421302e-05,0.0009721484371998066,0.0009231502617272577,0.0003669926854058528,0.0003749438500957686,3.209122241738782e-05,3.666932519273749e-05,0.0006230526421082044,0.0005298717490351125,0.0005265644438393141,0.0005161207520878145,0.0006758489188120753,0.0006591311203395227,0.0094248096725801,0.00900690300046749,0.00030520494753304535,0.00019801435604081648,-0.007402877860671069,-0.006635090051179141,0.0023271367594420852,0.002569827305329173,-0.008462106594207935,-0.008152497781432582,0.0015857931773762231,0.0020335284823413016,2.7254875638122242,2.5775624286572225,0.023418293438951486,0.021899837738235974,0.003608340755728707,-0.4943624626661257,0.009541997582526156,0.30716184776452765,0.0009321153775861181,-0.5199728811703751,0.0005460068513821021,1.1774108470227884
2023-11,286,286,0.16083916083916083,0.06993006993006994,0.6188811188811189,0.8356643356643356,0.008990960952722756,0.008408441754730085,0.011608019050384524,0.011781611884550462,0.004339057255525062,0.0052214520452173625,0.004587320419927378,0.005552664454954448,0.003438014939975562,0.004299580491051078,7.871221268534937e-05,8.748862227290488e-05,-7.394796862328419e-05,-0.00010655665533240272,0.000734319554660372,0.0008025398620034783,0.00026448997949000556,0.00027256070785022866,2.5509293575568545e-05,2.916287409096827e-05,0.0010375443605744154,0.00098761194758083,0.0004702984565588792,0.00048735649202026756,0.0003938632148785138,0.0003880905552106161,0.009410129505189987,0.008910379683795882,0.0006735971188855509,0.0005793317103072214,-0.006341691607064227,-0.005463219957712929,0.0037420350170113176,0.004026491436390182,-0.007020698630457125,-0.0062289474295959876,0.0011493054799518124,0.001253083963903364,2.9517958209762227,2.709782728082906,0.022239454980660784,0.020890712690168532,0.003954092862940115,0.3780537169340619,0.009221933743434794,0.13465171606548237,0.0010077973061290524,-0.10044219142106292,0.0004839519910945614,-0.765671489140985
2023-12,40,40,0.15,0.025,0.75,0.8,0.008392425571507845,0.007945781724701978,0.010408817812624862,0.010598698771942767,0.00508566855202716,0.005977948676363539,0.005659120572742001,0.006642008434482555,0.0036262009987252123,0.0043529120812312696,0.00010372360912926002,8.763729843419577e-05,-0.0004142694511617125,-0.00039071628885253753,0.0007821817902758151,0.0008325543351249898,0.00039092094915805614,0.0004564442626781627,1.490977062739263e-05,1.825777050712135e-05,0.001981810297292035,0.001792913063799925,0.000336825946337906,0.00028847277401259475,0.0005364932674716035,0.0006499766300537202,0.008741837703441346,0.008215996728207478,0.0011617101263448702,0.0009274947417620959,-0.0030536036122039774,-0.001956066758221515,0.006849944217582252,0.007187424711748077,-0.004749697239882824,-0.00395669033746017,0.0020329195740167822,0.00228909635325128,2.831763329203554,2.551868353964371,0.021240501036418842,0.020397581210563166,0.004700388130135026,1.8751002159056467,0.009022256032557296,-0.9124858300468535,0.0010751528084727087,0.5282474062554792,0.0005325799464991902,0.4403925520758827
2024-01,93,93,0.021505376344086023,0.10752688172043011,0.6344086021505376,0.8817204301075269,0.010618962801450887,0.010320565607315998,0.014279366618665013,0.015241409469722937,0.0050348954221627615,0.006248300888205835,0.00556407461380903,0.00696119544881237,0.0037098922030357946,0.004518752437352294,0.00024996017569673377,0.0002403738045280009,0.00013013238719400137,0.0001349194902834597,0.000947017493254743,0.001001815985323185,0.0002816810155631434,0.00030705815030028445,4.092813298196712e-05,4.342236468892566e-05,0.000870233927623987,0.0007753993694452029,0.0006070447999601563,0.0005241699737449309,0.000596889717259341,0.0005117635838338139,0.011219050753143054,0.011050991813333412,0.0006777571662728764,0.0005598383447394496,-0.0074681543940429175,-0.006361940983195435,0.004428653525373009,0.005248889174877425,-0.008715292004855966,-0.008280214020910542,0.0018541824107732262,0.002442443011460064,2.864227141282524,2.6200386876163004,0.02734461297562149,0.025675023921070496,0.004336942379852166,0.2751869149707055,0.009698956908588623,1.8643915963909643,0.0007045673397590857,-0.35261007355847634,0.0005507737796053833,0.7267252338958968
2024-02,286,286,0.04195804195804196,0.038461538461538464,0.6958041958041958,0.8636363636363636,0.009593501942552443,0.009586018858829093,0.012682763755033888,0.013392300210244146,0.004850508214699445,0.00578203904022721,0.005123138459481519,0.006098689545506402,0.004063331872331325,0.004817726909584224,0.00010564322853679083,0.00011885602352633378,6.576213986264089e-05,6.529429618614302e-05,0.0009914325345709717,0.0010258346064870429,0.00021316297756833488,0.0002275098132735918,2.2532979498161647e-05,2.8056142892481417e-05,0.001042946240490722,0.000994207681771896,0.00038428353240773446,0.00038972533036104717,0.00036157864713493693,0.0003535074004453006,0.010328999058525303,0.010377202088397205,0.0008730124232868617,0.0008039360217919593,-0.0068841022408099185,-0.006402373359176617,0.0043179092410022555,0.004778764751012556,-0.007559625295552339,-0.007293610664737703,0.0010598065871501867,0.0012809626359221698,2.8492721614305294,2.685850475866925,0.027028824317495405,0.025117389452420567,0.004834635500242209,0.06588479090816574,0.009925004255074922,0.6770385831228951,0.0008465192086975397,-0.029826782705133198,0.00047220621168609885,-1.2191600103793148
2024-03,90,90,0.06666666666666667,0.011111111111111112,0.6444444444444445,0.8111111111111111,0.008890095767862038,0.009025891869285976,0.010822290788118605,0.011590847727940584,0.004830051362035733,0.005955498021402962,0.0049084270657955694,0.006120084383079771,0.004511733091867558,0.005523338602221804,6.810635286445127e-05,7.940667333681352e-05,-0.00013758297942716909,-0.00015881334667365227,0.000636608023518451,0.0007252476164763104,0.0003536620691845719,0.0003352726207554655,1.6286448957786668e-05,1.9410520148996983e-05,0.0010046279332930775,0.0011840417290891064,0.00026217879434352115,0.00028586402401253695,0.00025781957742182553,0.0003193912860881047,0.00933699056682315,0.009511154873011038,0.0004970964357235367,0.0006705452415109788,-0.005779348542738561,-0.005159881588015401,0.00405473845980814,0.005021818526506629,-0.005913863722323021,-0.005470763344860794,0.00039669397392800936,0.0005967457808579645,3.1255757848311254,2.8370319088813507,0.02656350677578133,0.024467842944187652,0.004912811360941414,-0.293345021377412,0.009906719520483213,-0.2819300452553914,0.0008023940379070362,-0.7653132793457991,0.00043819530232192677,-1.514186661969128
2024-04,146,146,0.15753424657534246,0.0410958904109589,0.6438356164383562,0.8698630136986302,0.009302664346313183,0.009174188320593232,0.013120806687737059,0.013795942833135698,0.005115287659101211,0.005919990971999826,0.005528915969669336,0.0063830830962842535,0.004240129630141422,0.004862720945884026,0.00019051064244492302,0.00017996152480339575,9.168404994615274e-05,7.31394432356008e-05,0.0009768558767393623,0.0009229042903019559,0.00030392781068332115,0.00031276735594173695,2.435207641226404e-05,2.8870832856156274e-05,0.0007100165716710044,0.00059955096231295,0.000405428095287399,0.00042536360408075726,0.0004870613301258901,0.0004465355481752836,0.009982969535371604,0.009830518587523328,0.00047342073452157605,0.0003310522167506608,-0.006708532473827215,-0.006317861190531977,0.0037478577960659686,0.003843709613742018,-0.007591890718067697,-0.007412859736851407,0.0012887863395279042,0.0015203621504002154,2.705946483853393,2.5421552052890166,0.022043569091727198,0.02106800909623703,0.004137289755562344,-0.5169287154884047,0.010217002478465778,0.4442260378745083,0.0006303216899512127,-0.6871252588326049,0.0004258373179854984,0.062078668719703724
2024-05,289,289,0.17993079584775087,0.058823529411764705,0.698961937716263,0.889273356401384,0.009608546342542877,0.009002530327259778,0.01275479514431904,0.013063853629164237,0.004444500820867419,0.0053583376525029825,0.004661739100217066,0.005623219444386123,0.003945641527173599,0.004757408147750588,0.00013835103425866686,0.00012677218129443355,1.7783719815310675e-05,-6.821821414952232e-06,0.0008520359597745696,0.0009095761886596992,0.00020176818213160226,0.00021033949362754488,2.923768457529239e-05,3.240365172099736e-05,0.0014670440388956508,0.0014610067530346873,0.0003869097495938193,0.000392823216477391,0.0002796614851860558,0.0002808316482486715,0.010319271851390099,0.009758047048965284,0.0012538218920040596,0.001211441786271184,-0.007763868220652323,-0.006967646104619966,0.0038092255227418414,0.004001842730616511,-0.008093056044101942,-0.0074406341847780754,0.0007160975730434702,0.0008658112966355373,2.913411665263133,2.6847389283502077,0.02248994221524103,0.02041543755446793,0.003982432754904551,-0.2965790261955814,0.009992057753027538,0.6533167788388287,0.0007743378713840085,1.6400211166367709,0.0003465302599671771,-1.201181043098713
2024-06,34,34,0.11764705882352941,0.08823529411764706,0.5294117647058824,0.8235294117647058,0.008554164714608199,0.008602169280581452,0.011087093680748486,0.01209333323303161,0.004360587055753474,0.005380324270499779,0.004470421227166841,0.0056113524329072136,0.004118425152771112,0.004937781718162787,0.00013606366191853752,0.0002048135542995389,-0.00013540811741435588,-0.00020045581910169922,0.000521242304747061,0.0005708633109199995,0.00023818356244680397,0.0002919682582567855,1.6137478407210617e-05,1.7430940791450647e-05,0.0007521490415360611,0.0008541160987811173,0.00033717993855649013,0.0003529765510268723,0.000537707657837149,0.0005926519869093237,0.00867376302343667,0.008785194158891698,0.00036241988326768523,0.0003442610806311762,-0.0066018563177424145,-0.006161386636406849,0.002434326588961939,0.002968068603116024,-0.006616672453581629,-0.006481980800124381,0.00035199607439572947,0.0006735707147444291,2.9001591087054126,2.659748300669779,0.022108859618183586,0.01942678351207306,0.0035115370918944724,-1.4973065509288708,0.00957824874425538,-1.320218325438677,0.0006466897363792144,-1.2630950342567564,0.0003905625126427301,0.8975158307980192
2024-07,148,148,0.21621621621621623,0.10135135135135136,0.6081081081081081,0.9121621621621622,0.010190007725021849,0.009501465951004527,0.014399424491485248,0.014631004867109068,0.004915601479325133,0.0057646774798934255,0.005137982028715431,0.006054457677316991,0.0044217777235038384,0.005088992768475038,0.00016689812104751594,0.00015130016661467417,8.336206922399163e-05,6.457933940869847e-05,0.0009254941291194614,0.0009520839752826713,0.0002744089530614663,0.0002749234734827765,4.09060242016573e-05,4.0592727628323534e-05,0.0008893945140878619,0.0006983794276056055,0.00038819121746449836,0.00043175901204677757,0.0004659754657134505,0.0005157121532781061,0.010816424509475406,0.0100891379396238,0.0006574416060487332,0.0004474425659032083,-0.008933429375022723,-0.008042841292996898,0.002540436740501436,0.0024937392125301263,-0.00926144246276979,-0.008576547189792045,0.0007162043052115983,0.0009654649088419577,2.7287718195982777,2.5378576763323717,0.022647276180653344,0.02179921729840632,0.0031329616620677965,-1.159038459204658,0.009948107229918445,1.0178918260666785,0.0006867760289605135,-0.2860045455523426,0.0004426014847156363,0.21673889604962804
